epoch,loss,mae
100,6568.17578125,61.164371490478516
101,6561.537109375,61.129825592041016
102,6555.25341796875,61.09690856933594
103,6549.07275390625,61.06293869018555
104,6542.85205078125,61.028865814208984
105,6536.83447265625,60.99609375
106,6531.07958984375,60.96489334106445
107,6525.5517578125,60.93442153930664
108,6520.34375,60.90525817871094
109,6515.4765625,60.87772750854492
110,6510.85498046875,60.85141372680664
111,6506.40283203125,60.82536697387695
112,6502.08935546875,60.79975891113281
113,6497.96533203125,60.77538299560547
114,6493.9931640625,60.75153732299805
115,6490.0458984375,60.72703170776367
116,6486.21435546875,60.703346252441406
117,6482.44384765625,60.68008041381836
118,6478.7265625,60.6568603515625
119,6475.2744140625,60.63605880737305
120,6471.82568359375,60.614315032958984
121,6468.54541015625,60.59410095214844
122,6465.400390625,60.574562072753906
123,6462.5751953125,60.55766677856445
124,6459.95703125,60.54191970825195
125,6457.71923828125,60.5291748046875
126,6455.61962890625,60.5175666809082
127,6453.8720703125,60.50840759277344
128,6452.3759765625,60.50148010253906
129,6451.11865234375,60.49644470214844
130,6449.92724609375,60.49130630493164
131,6448.80322265625,60.48622512817383
132,6447.80322265625,60.48234558105469
133,6446.79931640625,60.478118896484375
134,6445.96240234375,60.47495651245117
135,6445.2529296875,60.472618103027344
136,6444.67431640625,60.47140884399414
137,6444.10205078125,60.46963882446289
138,6443.66748046875,60.46940231323242
139,6443.32421875,60.46949005126953
140,6443.0380859375,60.469905853271484
141,6442.76708984375,60.47028732299805
142,6442.537109375,60.47111511230469
143,6442.3388671875,60.4719123840332
144,6442.2080078125,60.473228454589844
145,6442.08251953125,60.47441101074219
146,6442.0205078125,60.475948333740234
147,6441.96435546875,60.47740173339844
148,6441.8837890625,60.47844696044922
149,6441.7890625,60.47954177856445
150,6441.7158203125,60.48075866699219
151,6441.63623046875,60.48189163208008
152,6441.55419921875,60.48286819458008
153,6441.51806640625,60.484291076660156
154,6441.4580078125,60.48523712158203
155,6441.4296875,60.48656463623047
156,6441.388671875,60.48765182495117
157,6441.35498046875,60.48868942260742
158,6441.35107421875,60.490047454833984
159,6441.32080078125,60.491031646728516
160,6441.2841796875,60.49202346801758
161,6441.2412109375,60.49293518066406
162,6441.2060546875,60.493770599365234
163,6441.1953125,60.49498748779297
164,6441.1640625,60.49576950073242
165,6441.140625,60.4966926574707
166,6441.10400390625,60.49745559692383
167,6441.0517578125,60.49810791015625
168,6441.02978515625,60.499088287353516
169,6440.98486328125,60.49961471557617
170,6441.001953125,60.500831604003906
171,6440.96875,60.5013427734375
172,6440.92333984375,60.50184631347656
173,6440.9091796875,60.50269317626953
174,6440.876953125,60.50326919555664
175,6440.83740234375,60.503807067871094
176,6440.82373046875,60.50465774536133
177,6440.78173828125,60.505062103271484
178,6440.76806640625,60.50592041015625
179,6440.7470703125,60.50654220581055
180,6440.70556640625,60.506980895996094
181,6440.6259765625,60.50691604614258
182,6440.58740234375,60.50751495361328
183,6440.51318359375,60.507442474365234
184,6440.47900390625,60.50807189941406
185,6440.41650390625,60.508155822753906
186,6440.32763671875,60.508056640625
187,6440.2783203125,60.50840759277344
188,6440.21435546875,60.50855255126953
189,6440.11962890625,60.50824737548828
190,6440.09326171875,60.50883483886719
191,6440.01708984375,60.508724212646484
192,6439.89404296875,60.508155822753906
193,6439.8603515625,60.508644104003906
194,6439.75048828125,60.50813293457031
195,6439.67626953125,60.508235931396484
196,6439.599609375,60.50809097290039
197,6439.4921875,60.50765609741211
198,6439.39208984375,60.507354736328125
199,6439.31494140625,60.50742721557617
200,6439.22265625,60.50703430175781
